price
39309.56
38503.47
35692.46
34632.08
35677.72
37341.41
36693.3
37589.36
39219.88
36887.32
35532.14
35808.85
33582.62
33411.69
37400.0
36707.54
37341.11
35542.76
39013.76
40532.79
40171.47
38353.99
38097.68
35840.0
35507.06
35589.77
31634.16
32545.26
33652.28
34649.32
31597.75
32269.38
34699.5
34487.11
35907.93
35037.23
33564.21
33811.56
34688.3
35289.21
33704.21
34244.09
33882.47
32898.79
33826.43
33517.6
34258.53
33105.0
32728.0
32823.55
31848.65
31388.17
31529.68
31776.65
30829.29
29786.58
32138.45
32300.88
33684.17
34301.78
35428.28
37291.24
39475.41
40036.32
40037.51
42234.89
41490.13
39839.0
38177.07
39741.12
40894.67
42856.59
44612.94
43858.42
46292.89
45609.7
45539.85
44444.45
47860.58
47119.73
47028.3
45930.51
44694.35
44721.13
46764.3
49356.0
48884.34
49301.86
49561.37
47731.33
49011.75
46856.29
49100.49
48935.36
48808.72
47003.44
47156.09
48853.49
49274.79
50025.04
49943.16
51809.28
52708.2
46866.82
46091.94
46392.81
44857.38
45176.66
46035.0
44974.34
47103.18
48150.94
47760.64
47305.18
48326.74
47245.25
43035.99
40596.54
43589.53
44903.5
42848.5
42722.19
43204.73
42189.81
41049.0
41542.9
43834.43
48171.86
47685.8
48235.93
49242.14
51501.19
55345.79
53787.6
53957.21
54976.92
54714.95
57485.2
55995.49
57374.55
57371.58
61657.35
60870.26
61538.97
62034.65
64241.61
65990.31
62219.44
60702.68
61338.76
60910.16
63101.43
60328.22
58465.9
60592.76
62301.59
61932.3
61359.44
60922.85
63260.0
62930.72
61457.25
61031.91
61542.44
63300.0
67559.0
66945.72
64921.43
64821.33
64158.41
64417.52
65509.87
63606.09
60142.31
60373.65
56917.66
58128.55
59768.54
58678.47
56294.11
57579.99
57185.06
58990.14
53789.35
54774.66
57338.55
57845.12
56974.12
57251.59
56547.96
53743.69
49234.97
49463.22
50555.0
50627.32
50543.3
47593.12
47142.42
49400.54
50124.38
46725.02
48389.96
48876.84
47663.42
46210.92
46881.87
46704.67
46915.0
48929.86
48618.99
50850.0
50841.48
50442.22
50791.21
50718.11
47543.3
46483.36
47150.71
46214.37
47777.42
46439.89
45820.0
43435.8
43097.6
41535.66
41690.77
41875.81
41845.42
42736.0
43933.5
42571.94
43102.35
43102.01
43107.7
42255.07
42377.4
41683.21
40736.05
36495.46
35091.11
36293.62
36724.99
36975.91
36829.32
37208.36
37748.36
38192.65
37941.82
38491.92
38733.04
36923.5
37320.11
41579.57
41427.72
42420.24
43869.04
44091.56
44426.84
43524.6
42406.19
42241.11
42077.74
42540.3
44582.48
43901.48
40556.11
39996.99
40109.02
38373.9
37076.6
38269.94
37274.18
38376.88
39231.64
39146.66
37712.68
43178.98
44443.96
43936.72
42476.26
39175.56
39416.79
38438.89
38016.47
38753.65
41960.02
39444.45
38729.79
38822.02
37790.54
39665.71
39302.7
41142.76
40963.22
41794.37
42235.31
41242.14
41043.14
42393.41
42925.41
44025.99
44320.6
44535.65
46864.39
47152.38
47459.03
47068.08
45517.27
46307.81
45820.28
46401.57
46598.2
45502.73
43191.59
43454.53
42290.11
42767.89
42133.85
39524.86
40097.46
41147.74
39961.53
40563.18
40395.67
39691.27
40814.6
41505.77
41375.85
40470.76
39726.03
39421.59
39467.4
40441.11
38137.67
39256.05
39754.2
38593.42
37639.8
38488.34
38521.01
37729.95
39685.23
36533.93
36019.22
35463.46
34025.5
30082.0
30999.97
29000.0
28896.19
29238.81
30033.96
31295.03
29832.45
30425.36
28681.26
30290.33
29176.7
29421.05
30264.66
29081.76
29632.15
29510.15
29183.06
28589.48
29010.82
29448.94
31731.22
31762.76
29787.4
30437.18
29669.39
29853.51
29888.98
31351.21
31115.82
30185.58
30089.03
29065.66
28390.94
26585.1
22450.43
22097.3
22555.27
20382.88
20440.7
18956.8
20552.82
20555.44
20712.29
19963.68
21093.42
21215.42
21486.8
21028.69
20699.72
20261.34
20093.18
19924.89
19239.47
19228.25
19294.46
20209.53
20168.63
20547.45
21643.56
21584.14
21588.35
20856.08
19949.71
19321.14
20232.35
20577.23
20835.39
21195.49
20801.85
22435.04
23405.02
23208.53
23163.34
22682.26
22468.69
22595.81
21306.56
21259.78
22969.04
23853.11
23785.31
23644.58
23322.53
23282.92
23001.52
22835.88
22615.24
23326.4
22956.61
23187.62
23821.68
23164.78
23964.0
23959.0
24407.0
24456.0
24320.0
24110.0
23867.0
23340.0
23201.0
20841.0
21146.0
21514.0
21411.0
21520.0
21372.0
21571.0
20250.0
20045.0
19557.0
20302.0
19819.0
20059.0
20128.0
19959.0
19840.0
20007.0
19794.0
18789.0
19276.0
19322.0
21371.0
21672.0
21835.0
22401.0
20177.0
20233.0
19691.0
19802.0
20114.0
19419.0
19538.0
18878.0
18466.0
19403.0
19294.0
18921.0
18810.0
19226.0
19075.0
19413.0
19592.0
19425.0
19312.0
19051.0
19636.0
20343.0
20162.0
19951.0
19532.0
19420.0
19445.0
19131.0
19059.0
19157.0
19377.0
19181.0
19066.0
19264.0
19547.0
19334.0
19126.0
19043.0
19165.0
19206.0
19574.0
19332.0
20087.0
20775.0
20296.0
20599.0
20821.0
20628.0
20498.0
20480.0
20154.0
20209.0
21153.0
21301.0
20907.0
20590.0
18550.0
15877.0
17551.0
17007.0
16788.0
16310.0
16589.0
16874.0
16654.0
16686.0
16690.0
16256.0
15766.0
16197.0
16603.0
16591.0
16508.0
16454.0
16424.0
16210.0
16434.0
17170.0
16977.0
17095.0
16886.0
17114.0
16968.0
17087.0
16836.0
17229.0
17128.0
17091.0
17209.0
17772.0
17803.0
17362.0
16633.0
16781.0
16749.0
16446.0
16898.0
16824.0
16821.0
16779.0
16839.0
16828.0
16917.0
16700.0
16540.0
16628.0
16603.0
16528.0
16615.0
16673.0
16670.0
16849.0
16826.0
16950.0
16945.0
17119.0
17179.0
17446.0
17930.0
18853.0
19931.0
20960.0
20885.0
21189.0
21134.0
20670.0
21086.0
22678.0
22783.0
22717.0
22922.0
22637.0
23054.0
23010.0
23083.0
23033.0
23746.0
22831.0
23127.0
23735.0
23498.0
23434.0
23330.0
22937.0
22763.0
23252.0
22961.0
21802.0
21639.0
21868.0
21789.0
21790.0
22211.0
24332.0
23521.0
24580.0
24640.0
24296.0
24843.0
24450.0
24188.0
23939.0
23189.0
23161.0
23562.0
23493.0
23136.0
23634.0
23466.0
22359.0
22347.0
22428.0
22407.0
22200.0
21704.0
20367.0
20220.0
20618.0
22183.0
24209.0
24750.0
24368.0
25050.0
27466.0
26980.0
28054.0
27815.0
28192.0
27320.0
28343.0
27493.0
27499.0
28004.0
27142.0
27272.0
28353.0
28039.0
28476.0
28469.0
28186.0
27816.0
28178.0
28183.0
28051.0
27931.0
27969.0
28340.0
29652.0
30246.0
29903.0
30410.0
30498.0
30332.0
30330.0
29448.0
30395.0
28827.0
28238.0
27254.0
27817.0
27596.0
27512.0
28300.0
28428.0
29485.0
29333.0
29247.0
29235.0
28079.0
28680.0
29033.0
28851.0
29547.0
28911.0
28472.0
27690.0
27650.0
27618.0
26991.0
26811.0
26789.0
26933.0
27166.0
27037.0
27404.0
26818.0
26893.0
27115.0
26750.0
26856.0
27226.0
26325.0
26478.0
26718.0
26872.0
28072.0
27749.0
27706.0
27219.0
26826.0
27251.0
27076.0
27125.0
25739.0
27236.0
26348.0
26484.0
25857.0
25941.0
25906.0
25934.0
25127.0
25573.0
26333.0
26507.0
26340.0
26842.0
28315.0
30009.0
29889.0
30716.0
30548.0
30477.0
30274.0
30696.0
30079.0
30444.0
30469.0
30592.0
30616.0
31158.0
30771.0
30501.0
29912.0
30348.0
30293.0
30167.0
30421.0
30621.0
30382.0
31471.0
30331.0
30301.0
30253.0
30154.0
29868.0
29919.0
29806.0
29908.0
29789.0
30085.0
29177.0
29224.0
29354.0
29219.0
29317.0
29360.0
29279.0
29231.0
29696.0
29164.0
29176.0
29077.0
29049.0
29042.0
29181.0
29764.0
29565.0
29423.0
29398.0
29415.0
29284.0
29408.0
29172.0
28701.0
26642.0
26051.0
26097.0
26192.0
26125.0
26042.0
26431.0
26168.0
26048.0
26008.0
26090.0
26103.0
27726.0
27300.0
25932.0
25798.0
25870.0
25970.0
25819.0
25783.0
25748.0
26245.0
25908.0
25899.0
25836.0
25155.0
25844.0
26226.0
26529.0
26607.0
26571.0
26535.0
26770.0
27214.0
27128.0
26563.0
26581.0
26583.0
26248.0
26297.0
26208.0
26361.0
27026.0
26911.0
26966.0
27995.0
27507.0
27435.0
27790.0
27417.0
27948.0
27971.0
27933.0
27594.0
27395.0
26874.0
26756.0
26867.0
26855.0
27174.0
28518.0
28408.0
28328.0
28733.0
29688.0
29927.0
30002.0
33074.0
33917.0
34498.0
34165.0
33906.0
34091.0
34538.0
34495.0
34661.0
35440.0
34937.0
34727.0
35086.0
35045.0
35042.0
35414.0
35640.0
36693.0
37319.0
37152.0
37086.0
36485.0
35564.0
37877.0
36165.0
36625.0
36590.0
37426.0
37480.0
35758.0
37424.0
37301.0
37746.0
37809.0
37460.0
37240.0
37839.0
37863.0
37719.0
38707.0
39474.0
39989.0
41985.0
44075.0
43764.0
43291.0
44193.0
43712.0
43786.0
41242.0
41458.0
42888.0
43031.0
41925.0
42246.0
41345.0
42650.0
42258.0
43665.0
43873.0
44002.0
43733.0
43033.0
43591.0
42510.0
43473.0
42583.0
42072.0
42148.0
42258.0
44187.0
44970.0
42865.0
44186.0
44184.0
43999.0
43944.0
46995.0
46124.0
46680.0
46360.0
42778.0
42843.0
41715.0
42493.0
43131.0
42738.0
41283.0
41628.0
41673.0
41560.0
39528.0
39868.0
40074.0
39916.0
41818.0
42124.0
42024.0
43304.0
42946.0
42558.0
43071.0
43183.0
42998.0
42568.0
42652.0
43092.0
44346.0
45300.0
47154.0
47770.0
48313.0
49937.0
49720.0
51844.0
51942.0
52161.0
51664.0
52130.0
51789.0
52275.0
51843.0
51253.0
50743.0
51562.0
51722.0
54524.0
57068.0
62512.0
61161.0
62444.0
62042.0
63142.0
68359.0
63796.0
66117.0
66941.0
68285.0
68463.0
69026.0
72118.0
71473.0
73121.0
71371.0
69516.0
65248.0
68350.0
67613.0
61897.0
67872.0
65485.0
63807.0
64004.0
67188.0
69898.0
69997.0
69421.0
70803.0
69903.0
69613.0
71285.0
69699.0
65475.0
65988.0
68538.0
67857.0
68914.0
69358.0
71613.0
69135.0
70630.0
70015.0
67150.0
64054.0
65749.0
63438.0
63830.0
61278.0
63515.0
63821.0
64990.0
64950.0
66855.0
66421.0
64259.0
64493.0
63745.0
63429.0
63096.0
63832.0
60632.0
58256.0
59099.0
62915.0
63899.0
64021.0
63160.0
62326.0
61181.0
63077.0
60793.0
60816.0
61448.0
62929.0
61543.0
66242.0
65252.0
67056.0
66937.0
66275.0
71401.0
70136.0
69121.0
67945.0
68548.0
69275.0
68489.0
69392.0
68327.0
67564.0
68338.0
67477.0
67723.0
67751.0
68801.0
70564.0
71119.0
70775.0
69326.0
69306.0
69640.0
69501.0
67306.0
68243.0
66733.0
65999.0
66182.0
66622.0
66475.0
65145.0
64946.0
64845.0
64102.0
64233.0
63146.0
60252.0
61789.0
60807.0
61622.0
60315.0
60879.0
62676.0
62829.0
62033.0
60142.0
57045.0
56632.0
58251.0
55829.0
56709.0
58033.0
57733.0
57348.0
57889.0
59226.0
60823.0
64769.0
65081.0
64091.0
63964.0
66705.0
67155.0
67091.0
